EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 19-04-2025
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 RR   : Precipitation amount in 0.1 mm
30-34 Q_RR : quality code for RR (0='valid'; 1='suspect'; 9='missing')

This is the non-blended series (SOUID: 116304) of station Poprad/Tatry, SLOVAKIA (STAID:    334)

 STAID,    SOUID,    DATE,   RR, Q_RR
   334,116304,19670309,    0,    0
   334,116304,19670310,    0,    0
   334,116304,19670311,   10,    0
   334,116304,19670312,    0,    0
   334,116304,19670313,    5,    0
   334,116304,19670314,    0,    0
   334,116304,19670315,    0,    0
   334,116304,19670316,    0,    0
   334,116304,19670317,    0,    0
   334,116304,19670318,    0,    0
   334,116304,19670319,    0,    0
   334,116304,19670320,   10,    0
   334,116304,19670321,    8,    0
   334,116304,19670322,    0,    0
   334,116304,19670323,   10,    0
   334,116304,19670324,   18,    0
   334,116304,19670325,    0,    0
   334,116304,19670326,    0,    0
   334,116304,19670327,    0,    0
   334,116304,19670328,   90,    0
   334,116304,19670329,    1,    0
   334,116304,19670330,    9,    0
   334,116304,19670331,    0,    0
   334,116304,19670401,    1,    0
   334,116304,19670402,    0,    0
   334,116304,19670403,    4,    0
   334,116304,19670404,   11,    0
   334,116304,19670405,    0,    0
   334,116304,19670406,  118,    0
   334,116304,19670407,  112,    0
   334,116304,19670408,   12,    0
   334,116304,19670409,    0,    0
   334,116304,19670410,    0,    0
   334,116304,19670411,    0,    0
   334,116304,19670412,   38,    0
   334,116304,19670413,   77,    0
   334,116304,19670414,    0,    0
   334,116304,19670415,    6,    0
   334,116304,19670416,    0,    0
   334,116304,19670417,    0,    0
   334,116304,19670418,    0,    0
   334,116304,19670419,    0,    0
   334,116304,19670420,    0,    0
   334,116304,19670421,   40,    0
   334,116304,19670422,   36,    0
   334,116304,19670423,    0,    0
   334,116304,19670424,    0,    0
   334,116304,19670425,   36,    0
   334,116304,19670426,    0,    0
   334,116304,19670427,    0,    0
   334,116304,19670428,    0,    0
   334,116304,19670429,    0,    0
   334,116304,19670430,    0,    0
   334,116304,19670501,    3,    0
   334,116304,19670502,   46,    0
   334,116304,19670503,   52,    0
   334,116304,19670504,   56,    0
   334,116304,19670505,    0,    0
   334,116304,19670506,    0,    0
   334,116304,19670507,    0,    0
   334,116304,19670508,    0,    0
   334,116304,19670509,    0,    0
   334,116304,19670510,    0,    0
   334,116304,19670511,    0,    0
   334,116304,19670512,    0,    0
   334,116304,19670513,    0,    0
   334,116304,19670514,    8,    0
   334,116304,19670515,    0,    0
   334,116304,19670516,    7,    0
   334,116304,19670517,   10,    0
   334,116304,19670518,    0,    0
   334,116304,19670519,   23,    0
   334,116304,19670520,    0,    0
   334,116304,19670521,    4,    0
   334,116304,19670522,  197,    0
   334,116304,19670523,   54,    0
   334,116304,19670524,    9,    0
   334,116304,19670525,    3,    0
   334,116304,19670526,   16,    0
   334,116304,19670527,    0,    0
   334,116304,19670528,    0,    0
   334,116304,19670529,    0,    0
   334,116304,19670530,    0,    0
   334,116304,19670531,    0,    0
   334,116304,19670601,   16,    0
   334,116304,19670602,    2,    0
   334,116304,19670603,    0,    0
   334,116304,19670604,    0,    0
   334,116304,19670605,   61,    0
   334,116304,19670606,    0,    0
   334,116304,19670607,    0,    0
   334,116304,19670608,  155,    0
   334,116304,19670609,  114,    0
   334,116304,19670610,  131,    0
   334,116304,19670611,  158,    0
   334,116304,19670612,    0,    0
   334,116304,19670613,   80,    0
   334,116304,19670614,  130,    0
   334,116304,19670615,   48,    0
   334,116304,19670616,    5,    0
   334,116304,19670617,    0,    0
   334,116304,19670618,    2,    0
   334,116304,19670619,    0,    0
   334,116304,19670620,    0,    0
   334,116304,19670621,   26,    0
   334,116304,19670622,    0,    0
   334,116304,19670623,    0,    0
   334,116304,19670624,    0,    0
   334,116304,19670625,    0,    0
   334,116304,19670626,    0,    0
   334,116304,19670627,    0,    0
   334,116304,19670628,  152,    0
   334,116304,19670629,   23,    0
   334,116304,19670630,    0,    0
   334,116304,19670701,    0,    0
   334,116304,19670702,    0,    0
   334,116304,19670703,   54,    0
   334,116304,19670704,   11,    0
   334,116304,19670705,    0,    0
   334,116304,19670706,    0,    0
   334,116304,19670707,    0,    0
   334,116304,19670708,   44,    0
   334,116304,19670709,   47,    0
   334,116304,19670710,    0,    0
   334,116304,19670711,    0,    0
   334,116304,19670712,    0,    0
   334,116304,19670713,    0,    0
   334,116304,19670714,    0,    0
   334,116304,19670715,   60,    0
   334,116304,19670716,   45,    0
   334,116304,19670717,   21,    0
   334,116304,19670718,    0,    0
   334,116304,19670719,    0,    0
   334,116304,19670720,    0,    0
   334,116304,19670721,   55,    0
   334,116304,19670722,    0,    0
   334,116304,19670723,    0,    0
   334,116304,19670724,    0,    0
   334,116304,19670725,    0,    0
   334,116304,19670726,    0,    0
   334,116304,19670727,    0,    0
   334,116304,19670728,    0,    0
   334,116304,19670729,    0,    0
   334,116304,19670730,    0,    0
   334,116304,19670731,    0,    0
   334,116304,19670801,    0,    0
   334,116304,19670802,    3,    0
   334,116304,19670803,   79,    0
   334,116304,19670804,    0,    0
   334,116304,19670805,    2,    0
   334,116304,19670806,   48,    0
   334,116304,19670807,    6,    0
   334,116304,19670808,    0,    0
   334,116304,19670809,    0,    0
   334,116304,19670810,    0,    0
   334,116304,19670811,    0,    0
   334,116304,19670812,    0,    0
   334,116304,19670813,   15,    0
   334,116304,19670814,    0,    0
   334,116304,19670815,    0,    0
   334,116304,19670816,    0,    0
   334,116304,19670817,   50,    0
   334,116304,19670818,    0,    0
   334,116304,19670819,    0,    0
   334,116304,19670820,    1,    0
   334,116304,19670821,    0,    0
   334,116304,19670822,    0,    0
   334,116304,19670823,    0,    0
   334,116304,19670824,    0,    0
   334,116304,19670825,    0,    0
   334,116304,19670826,    0,    0
   334,116304,19670827,   15,    0
   334,116304,19670828,   12,    0
   334,116304,19670829,    0,    0
   334,116304,19670830,    0,    0
   334,116304,19670831,    0,    0
   334,116304,19670901,    0,    0
   334,116304,19670902,    0,    0
   334,116304,19670903,    0,    0
   334,116304,19670904,    0,    0
   334,116304,19670905,    0,    0
   334,116304,19670906,    0,    0
   334,116304,19670907,    0,    0
   334,116304,19670908,    0,    0
   334,116304,19670909,    0,    0
   334,116304,19670910,   64,    0
   334,116304,19670911,   51,    0
   334,116304,19670912,   83,    0
   334,116304,19670913,  149,    0
   334,116304,19670914,    0,    0
   334,116304,19670915,    0,    0
   334,116304,19670916,    0,    0
   334,116304,19670917,    0,    0
   334,116304,19670918,    0,    0
   334,116304,19670919,    8,    0
   334,116304,19670920,    9,    0
   334,116304,19670921,    0,    0
   334,116304,19670922,   28,    0
   334,116304,19670923,    0,    0
   334,116304,19670924,    0,    0
   334,116304,19670925,    0,    0
   334,116304,19670926,    0,    0
   334,116304,19670927,    0,    0
   334,116304,19670928,    0,    0
   334,116304,19670929,    0,    0
   334,116304,19670930,    0,    0
   334,116304,19671001,    1,    0
   334,116304,19671002,    0,    0
   334,116304,19671003,  127,    0
   334,116304,19671004,   21,    0
   334,116304,19671005,  180,    0
   334,116304,19671006,    0,    0
   334,116304,19671007,    0,    0
   334,116304,19671008,    0,    0
   334,116304,19671009,   57,    0
   334,116304,19671010,   38,    0
   334,116304,19671011,    0,    0
   334,116304,19671012,    0,    0
   334,116304,19671013,    0,    0
   334,116304,19671014,    0,    0
   334,116304,19671015,    0,    0
   334,116304,19671016,    4,    0
   334,116304,19671017,    0,    0
   334,116304,19671018,    0,    0
   334,116304,19671019,    0,    0
   334,116304,19671020,    0,    0
   334,116304,19671021,    0,    0
   334,116304,19671022,    0,    0
   334,116304,19671023,    0,    0
   334,116304,19671024,    0,    0
   334,116304,19671025,   12,    0
   334,116304,19671026,    0,    0
   334,116304,19671027,    0,    0
   334,116304,19671028,    0,    0
   334,116304,19671029,   29,    0
   334,116304,19671030,    0,    0
   334,116304,19671031,    1,    0
   334,116304,19671101,    0,    0
   334,116304,19671102,    0,    0
   334,116304,19671103,    0,    0
   334,116304,19671104,   30,    0
   334,116304,19671105,    0,    0
   334,116304,19671106,   19,    0
   334,116304,19671107,    0,    0
   334,116304,19671108,    0,    0
   334,116304,19671109,   47,    0
   334,116304,19671110,    0,    0
   334,116304,19671111,    0,    0
   334,116304,19671112,    0,    0
   334,116304,19671113,    0,    0
   334,116304,19671114,    0,    0
   334,116304,19671115,    0,    0
   334,116304,19671116,    1,    0
   334,116304,19671117,    0,    0
   334,116304,19671118,    1,    0
   334,116304,19671119,    0,    0
   334,116304,19671120,    0,    0
   334,116304,19671121,    0,    0
   334,116304,19671122,    0,    0
   334,116304,19671123,    0,    0
   334,116304,19671124,    0,    0
   334,116304,19671125,    0,    0
   334,116304,19671126,    0,    0
   334,116304,19671127,    0,    0
   334,116304,19671128,  110,    0
   334,116304,19671129,    0,    0
   334,116304,19671130,    0,    0
   334,116304,19671201,    0,    0
   334,116304,19671202,    0,    0
   334,116304,19671203,   12,    0
   334,116304,19671204,   30,    0
   334,116304,19671205,    2,    0
   334,116304,19671206,   23,    0
   334,116304,19671207,    4,    0
   334,116304,19671208,    0,    0
   334,116304,19671209,    0,    0
   334,116304,19671210,    0,    0
   334,116304,19671211,    0,    0
   334,116304,19671212,    0,    0
   334,116304,19671213,    6,    0
   334,116304,19671214,    0,    0
   334,116304,19671215,    0,    0
   334,116304,19671216,   23,    0
   334,116304,19671217,    9,    0
   334,116304,19671218,    2,    0
   334,116304,19671219,    2,    0
   334,116304,19671220,    1,    0
   334,116304,19671221,    2,    0
   334,116304,19671222,   49,    0
   334,116304,19671223,   13,    0
   334,116304,19671224,   30,    0
   334,116304,19671225,   74,    0
   334,116304,19671226,    4,    0
   334,116304,19671227,    0,    0
   334,116304,19671228,    0,    0
   334,116304,19671229,    2,    0
   334,116304,19671230,   32,    0
   334,116304,19671231,    0,    0
   334,116304,19680101,   43,    0
   334,116304,19680102,    0,    0
   334,116304,19680103,    0,    0
   334,116304,19680104,    1,    0
   334,116304,19680105,    2,    0
   334,116304,19680106,   44,    0
   334,116304,19680107,    0,    0
   334,116304,19680108,    0,    0
   334,116304,19680109,    0,    0
   334,116304,19680110,    0,    0
   334,116304,19680111,    0,    0
   334,116304,19680112,    0,    0
   334,116304,19680113,    0,    0
   334,116304,19680114,   12,    0
   334,116304,19680115,   82,    0
   334,116304,19680116,    2,    0
   334,116304,19680117,    0,    0
   334,116304,19680118,   57,    0
   334,116304,19680119,    0,    0
   334,116304,19680120,    0,    0
   334,116304,19680121,    0,    0
   334,116304,19680122,    0,    0
   334,116304,19680123,    0,    0
   334,116304,19680124,    4,    0
   334,116304,19680125,    4,    0
   334,116304,19680126,    5,    0
   334,116304,19680127,    0,    0
   334,116304,19680128,    7,    0
   334,116304,19680129,    7,    0
   334,116304,19680130,    0,    0
   334,116304,19680131,    0,    0
   334,116304,19680201,    0,    0
   334,116304,19680202,    0,    0
   334,116304,19680203,    0,    0
   334,116304,19680204,    0,    0
   334,116304,19680205,    0,    0
   334,116304,19680206,    0,    0
   334,116304,19680207,    0,    0
   334,116304,19680208,    3,    0
   334,116304,19680209,   13,    0
   334,116304,19680210,   11,    0
   334,116304,19680211,    0,    0
   334,116304,19680212,    0,    0
   334,116304,19680213,    1,    0
   334,116304,19680214,    0,    0
   334,116304,19680215,    0,    0
   334,116304,19680216,    0,    0
   334,116304,19680217,    0,    0
   334,116304,19680218,    0,    0
   334,116304,19680219,    0,    0
   334,116304,19680220,    2,    0
   334,116304,19680221,    3,    0
   334,116304,19680222,    5,    0
   334,116304,19680223,    2,    0
   334,116304,19680224,   49,    0
   334,116304,19680225,   16,    0
   334,116304,19680226,    1,    0
   334,116304,19680227,    0,    0
   334,116304,19680228,    0,    0
   334,116304,19680229,    0,    0
   334,116304,19680301,    0,    0
   334,116304,19680302,    1,    0
   334,116304,19680303,    0,    0
   334,116304,19680304,    0,    0
   334,116304,19680305,    5,    0
   334,116304,19680306,    8,    0
   334,116304,19680307,    9,    0
   334,116304,19680308,    0,    0
   334,116304,19680309,    0,    0
   334,116304,19680310,   47,    0
   334,116304,19680311,    1,    0
   334,116304,19680312,    0,    0
   334,116304,19680313,    0,    0
   334,116304,19680314,   31,    0
   334,116304,19680315,    0,    0
   334,116304,19680316,    0,    0
   334,116304,19680317,    4,    0
   334,116304,19680318,   31,    0
   334,116304,19680319,    5,    0
   334,116304,19680320,    0,    0
   334,116304,19680321,    0,    0
   334,116304,19680322,   59,    0
   334,116304,19680323,    0,    0
   334,116304,19680324,    0,    0
   334,116304,19680325,    0,    0
   334,116304,19680326,    0,    0
   334,116304,19680327,    0,    0
   334,116304,19680328,    0,    0
   334,116304,19680329,    0,    0
   334,116304,19680330,    0,    0
   334,116304,19680331,    0,    0
   334,116304,19680401,    0,    0
   334,116304,19680402,    0,    0
   334,116304,19680403,   39,    0
   334,116304,19680404,    0,    0
   334,116304,19680405,    0,    0
   334,116304,19680406,    0,    0
   334,116304,19680407,   47,    0
   334,116304,19680408,  101,    0
   334,116304,19680409,    0,    0
   334,116304,19680410,    1,    0
   334,116304,19680411,    0,    0
   334,116304,19680412,    0,    0
   334,116304,19680413,    0,    0
   334,116304,19680414,    0,    0
   334,116304,19680415,    0,    0
   334,116304,19680416,   57,    0
   334,116304,19680417,   15,    0
   334,116304,19680418,    0,    0
   334,116304,19680419,    0,    0
   334,116304,19680420,    0,    0
   334,116304,19680421,    0,    0
   334,116304,19680422,    0,    0
   334,116304,19680423,    0,    0
   334,116304,19680424,    0,    0
   334,116304,19680425,    0,    0
   334,116304,19680426,    0,    0
   334,116304,19680427,   96,    0
   334,116304,19680428,    0,    0
   334,116304,19680429,   69,    0
   334,116304,19680430,   18,    0
   334,116304,19680501,   33,    0
   334,116304,19680502,    0,    0
   334,116304,19680503,    0,    0
   334,116304,19680504,    0,    0
   334,116304,19680505,    0,    0
   334,116304,19680506,    0,    0
   334,116304,19680507,   55,    0
   334,116304,19680508,    0,    0
   334,116304,19680509,    0,    0
   334,116304,19680510,    0,    0
   334,116304,19680511,    0,    0
   334,116304,19680512,    0,    0
   334,116304,19680513,  104,    0
   334,116304,19680514,   13,    0
   334,116304,19680515,    0,    0
   334,116304,19680516,    0,    0
   334,116304,19680517,   87,    0
   334,116304,19680518,    0,    0
   334,116304,19680519,    0,    0
   334,116304,19680520,    0,    0
